Card ID,Container,Folder Name,"File, TCG","File, OCG",Cen?,Patched?,Art #,English Name,Japanese Name,German Name,Korean Name
4042,Common,0000,d3d29ca1,d3d29ca1,No,#N/A,,The Snake Hair,メデューサの亡霊,Schlangenhaare,메두사의 망령
4043,Common,0000,a4d5ac37,a4d5ac37,No,#N/A,,Gaia the Dragon Champion,竜騎士ガイア,Drachenmeister Gaia,용기사 가이아
4044,Common,0000,3ab13994,3ab13994,No,#N/A,,Gaia The Fierce Knight,暗黒騎士ガイア,"Gaia, zorniger Ritter",암흑 기사 가이아
4045,Common,0000,4db60902,4db60902,No,#N/A,,Curse of Dragon,カース・オブ・ドラゴン,Drachenfluch,커스 오브 드래곤
4046,Common,0000,d4bf58b8,d4bf58b8,No,#N/A,,Dragon Piper,壺魔人,Drachenpfeifer,항아리 마인
4047,Common,0000,a3b8682e,a3b8682e,No,#N/A,,Celtic Guardian,エルフの剣士,Keltischer Wächter,엘프 검사
4048,Common,0000,330775bf,330775bf,No,#N/A,,Illusionist Faceless Mage,幻想師・ノー・フェイス,Gesichtsloser Illusionist,환술사 노페이스
4049,Common,0000,44004529,44004529,No,#N/A,,Karbonala Warrior,カルボナーラ戦士,Karbonala-Krieger,카르보나라 전사
4050,Common,0000,24c7cccc,24c7cccc,No,#N/A,,Rogue Doll,ホーリー・ドール,Höllenwesenpuppe,성스러운 인형
4051,Common,0000,53c0fc5a,53c0fc5a,No,#N/A,,Wattkid,エレキッズ,Wattkind,일렉키즈
4052,Common,0000,cac9ade0,cac9ade0,No,#N/A,,Griffore,グリフォール,Griffore,그리폴
4053,Common,0000,bdce9d76,bdce9d76,No,#N/A,,Torike,サイガー,Torike,사이거
4054,Common,0000,23aa08d5,23aa08d5,No,#N/A,,Sangan,クリッター,Sangan,크리터
4055,Common,0000,54ad3843,54ad3843,No,#N/A,,Big Insect,ビック・アント,Riesenameise,왕개미
4056,Common,0000,cda469f9,cda469f9,No,#N/A,,Basic Insect,昆虫人間,Basisinsekt,곤충 인간
4057,Common,0000,baa3596f,baa3596f,No,#N/A,,Armored Lizard,鎧蜥蜴,Panzerechse,아머 리저드
4058,Common,0000,2a1c44fe,2a1c44fe,No,#N/A,,Hercules Beetle,ヘラクレス・ビートル,Herkuleskäfer,헤라클레스 비틀
4059,Common,0000,5d1b7468,5d1b7468,No,#N/A,,Killer Needle,キラー・ビー,Killerbiene,킬러비
4060,Common,0000,0fea9f0f,0fea9f0f,No,#N/A,,Gokibore,ゴキボール,Gokibore,바퀴볼
4061,Common,0000,78edaf99,78edaf99,No,#N/A,,Giant Flea,吸血ノミ,Riesenfloh,흡혈 벼룩
4062,Common,0000,e1e4fe23,e1e4fe23,No,#N/A,,Larvae Moth,ラーバモス,Mottenlarve,라바모스
4063,Common,0000,96e3ceb5,96e3ceb5,No,#N/A,,Great Moth,グレート・モス,Große Motte,그레이트 모스
4064,Common,0000,08875b16,08875b16,No,#N/A,1,Kuriboh,クリボー,Kuriboh,크리보
4065,Common,0000,7f806b80,7f806b80,No,#N/A,,Mammoth Graveyard,マンモスの墓場,Mammutfriedhof,맘모스의 무덤
4066,Common,0000,e6893a3a,e6893a3a,No,#N/A,,Great White,グレート・ホワイト,Großer Weißer,백상어
4067,Common,0000,918e0aac,918e0aac,No,#N/A,,Wolf,オオカミ,Wolf,늑대
4068,TCG/OCG,0000,0131173d,20e03a40,Yes,Yes,,Harpie Lady,ハーピィ・レディ,Harpyie,해피 레이디
4069,TCG/OCG,0000,763627ab,57e70ad6,Yes,Yes,,Harpie Lady Sisters,ハーピィ・レディ三姉妹,Harpyien-Schwestern,해피 레이디 세자매
4070,Common,0000,16f1ae4e,16f1ae4e,No,#N/A,,Tiger Axe,タイガー・アックス,Axttiger,타이거 엑스
4071,Common,0000,61f69ed8,61f69ed8,No,#N/A,,Silver Fang,シルバー・フォング,Silberfang,실버 팽
4072,Common,0000,f8ffcf62,f8ffcf62,No,#N/A,,Kojikocy,魔物の狩人,Kojikocy,마물 사냥꾼
4073,Common,0000,8ff8fff4,8ff8fff4,No,#N/A,,Perfectly Ultimate Great Moth,究極完全態・グレート・モス,Perfekte ultimative große Motte,궁극완전체 그레이트 모스
4074,Common,0000,119c6a57,119c6a57,No,#N/A,,Garoozis,ガルーザス,Garoozis,갈자스
4075,Common,0000,669b5ac1,669b5ac1,No,#N/A,,Thousand Dragon,千年竜,Tausenddrache,천년룡
4076,Common,0000,ff920b7b,ff920b7b,No,#N/A,,Fiend Kraken,デビル・クラーケン,Böser Krake,데블 크라켄
4077,Common,0000,88953bed,88953bed,No,#N/A,,Jellyfish,海月－ジェリーフィッシュ－,Qualle,해파리
4078,Common,0000,182a267c,182a267c,No,#N/A,,Cocoon of Evolution,進化の繭,Kokon der Evolution,진화의 고치
4079,Common,0000,6f2d16ea,6f2d16ea,No,#N/A,,Kairyu-Shin,海竜神,Kairyu-Shin,리바이어던
4080,Common,StreamingAssets,9169b281,9169b281,No,#N/A,,Giant Soldier of Stone,岩石の巨兵,Riesen-Steinsoldat,암석 거인
4081,Common,0000,e66e8217,e66e8217,No,#N/A,,Man-Eating Plant,人喰い植物,Menschen fressende Pflanze,식인 식물
4082,Common,0000,7f67d3ad,7f67d3ad,No,#N/A,,Krokodilus,クロコダイラス,Krokodilus,크로코다이러스
4083,Common,0000,0860e33b,0860e33b,No,#N/A,,Grappler,グラップラー,Würgeschlange,그랩플러
4084,Common,0000,96047698,96047698,No,#N/A,,Axe Raider,アックス・レイダー,Axträuber,엑스 레이더
4085,Common,0000,e103460e,e103460e,No,#N/A,,Megazowler,メガザウラー,Megazauler,메가자우러
4086,Common,0000,780a17b4,780a17b4,No,#N/A,,Uraby,ワイルド・ラプター,Uraby,와일드 랩터
4087,Common,0000,0f0d2722,0f0d2722,No,#N/A,,Crawling Dragon #2,屍を貪る竜,Kriechdrache #2,시체를 먹는 용
4088,Common,0000,9fb23ab3,9fb23ab3,No,#N/A,4,Red-Eyes Black Dragon,真紅眼の黒竜,Rotäugiger schwarzer Drache,붉은 눈의 흑룡
4089,Common,0000,e8b50a25,e8b50a25,No,#N/A,,Castle of Dark Illusions,闇晦ましの城,Schloss d. dunklen Illusionen,암흑의 성
4090,Common,0000,887283c0,887283c0,No,#N/A,,Reaper of the Cards,カードを狩る死神,Sensenmann der Karten,카드의 사신
4091,Common,0000,ff75b356,ff75b356,No,#N/A,,King of Yamimakai,闇魔界の覇王,König von Yamimakai,암흑 마계의 패왕
4092,Common,0000,667ce2ec,667ce2ec,No,#N/A,,Barox,バロックス,Barox,바록스
4093,Common,0000,117bd27a,117bd27a,No,#N/A,,Dark Chimera,ダーク・キメラ,Dunkle Schimäre,다크 키메라
4094,Common,0000,8f1f47d9,8f1f47d9,No,#N/A,,Metal Guardian,メタル・ガーディアン,Metallwächter,메탈 가디언
4095,Common,0000,f818774f,f818774f,No,#N/A,,Catapult Turtle,カタパルト・タートル,Katapult-Schildkröte,중강갑 거북
4096,Common,0000,611126f5,611126f5,No,#N/A,,Gyakutenno Megami,逆転の女神,Gyakutenno Megami,역전의 여신
4097,Common,0000,16161663,16161663,No,#N/A,,Mystic Horseman,ケンタウロス,Mystischer Reiter,켄타우로스
4098,Common,0000,86a90bf2,86a90bf2,No,#N/A,,Rabid Horseman,ミノケンタウロス,Tollwütiger Reiter,미노켄타우로스
4099,Common,0000,f1ae3b64,f1ae3b64,No,#N/A,,Zanki,鎧武者斬鬼,Zanki,갑옷 무사 참귀
4100,Common,0000,587252be,587252be,No,#N/A,,Crawling Dragon,地を這うドラゴン,Kriechdrache,땅을 기는 드래곤
4101,Common,0000,2f756228,2f756228,No,#N/A,,Crass Clown,マーダーサーカス,Grober Clown,머더 서커스
4102,Common,0000,b67c3392,b67c3392,No,#N/A,,Armored Zombie,鎧武者ゾンビ,Panzerzombie,갑옷 무사 좀비
4103,Common,0000,c17b0304,c17b0304,No,#N/A,,Dragon Zombie,ドラゴン・ゾンビ,Zombiedrache,드래곤 좀비
4104,Common,0000,5f1f96a7,5f1f96a7,No,#N/A,,Clown Zombie,マーダーサーカス・ゾンビ,Clown-Zombie,머더 서커스 좀비
4105,Common,0000,2818a631,2818a631,No,#N/A,,Pumpking the King of Ghosts,ゴースト王－パンプキング－,"Pumpking, Geisterkönig",고스트 왕 펌프킹
4106,Common,0000,b111f78b,b111f78b,No,#N/A,,Battle Warrior,格闘戦士アルティメーター,Schlachtkrieger,격투전사 얼티메이터
4107,Common,0000,c616c71d,c616c71d,No,#N/A,,Wings of Wicked Flame,邪炎の翼,Flügel der bösen Flamme,사염의 날개
4108,Common,0000,56a9da8c,56a9da8c,No,#N/A,,Mask of Darkness,闇の仮面,Maske der Finsternis,암흑의 가면
4109,Common,0000,21aeea1a,21aeea1a,No,#N/A,,Job-Change Mirror,転職の魔鏡,Abwehrspiegel,전직의 마경
4110,Common,0000,416963ff,416963ff,No,#N/A,,Curtain of the Dark Ones,黒魔族のカーテン,Vorhang der Finsternis,흑마족의 커튼
4111,TCG/OCG,0000,366e5369,17bf7e14,Yes,Yes,,Tomozaurus,トモザウルス,Tomozaurier,토모사우루스
4112,TCG/OCG,0000,af6702d3,8eb62fae,Yes,Yes,,Spirit of the Winds,風の精霊,Geist der Winde,바람의 정령
4113,Common,0000,d8603245,d8603245,No,#N/A,,Kageningen,シャドウ・ファイター,Kageningen,섀도우 파이터
4114,Common,0000,4604a7e6,4604a7e6,No,#N/A,,Graveyard and the Hand of Invitation,手招きする墓場,Friedhof und die Hand des Todes,손짓하는 묘지
4115,Common,0000,31039770,31039770,No,#N/A,,Goddess with the Third Eye,心眼の女神,Göttin mit dem Dritten Auge,심안의 여신
4116,Common,0000,a80ac6ca,a80ac6ca,No,#N/A,,Hero of the East,東方の英雄,Held des Ostens,동방의 영웅
4117,Common,0000,df0df65c,df0df65c,No,#N/A,,Doma The Angel of Silence,死の沈黙の天使　ドマ,"Doma, Engel der Stille",죽음의 침묵천사 도마
4118,Common,0000,4fb2ebcd,4fb2ebcd,No,#N/A,,That Which Feeds on Life,命を食する者,Der Leben aussaugt,생명을 먹는 자
4119,Common,0000,38b5db5b,38b5db5b,No,#N/A,,Dark Gray,ダーク・グレイ,Dunkelgrau,다크 그레이
4120,Common,0000,6a44303c,6a44303c,No,#N/A,,White Magical Hat,白い泥棒,Weißer Zauberhut,흰 도둑
4121,Common,0000,1d4300aa,1d4300aa,No,#N/A,,Kamionwizard,カオス・ウィザード,Kamionzauberer,카오스 위저드
4122,Common,0000,844a5110,844a5110,No,#N/A,,Nightmare Scorpion,ナイトメア・スコーピオン,Albtraumskorpion,나이트메어 스콜피온
4123,Common,0000,f34d6186,f34d6186,No,#N/A,,Spirit of the Books,本の精霊　ホーク・ビショップ,Geist der Bücher,책의 정령 호크 비숍
4124,Common,0000,6d29f425,6d29f425,No,#N/A,,Supporter in the Shadows,物陰の協力者,Helfer im Schatten,그늘의 협력자
4125,TCG/OCG,0000,1a2ec4b3,3bffe9ce,Yes,Yes,,Trial of Nightmare,地獄の裁判,Strafe des Albtraums,지옥의 심판
4126,Common,0000,83279509,83279509,No,#N/A,,Dream Clown,ドリーム・ピエロ,Traumclown,드림 삐에로
4127,Common,0000,f420a59f,f420a59f,No,#N/A,,Sleeping Lion,眠れる獅子,Schlafender Löwe,잠자는 사자
4128,Common,0000,649fb80e,649fb80e,No,#N/A,,Yamatano Dragon Scroll,ヤマタノ竜絵巻,Yamaton Rolldrache,야마타노 용화권
4129,Common,0000,13988898,13988898,No,#N/A,,Dark Plant,ダーク・プラント,Dunkle Pflanze,다크 플랜트
4130,Common,0000,735f017d,735f017d,No,#N/A,,Ancient Tool,アイアン・ハート,Antikes Werkzeug,아이언 하트
4131,Common,0000,045831eb,045831eb,No,#N/A,,Faith Bird,セイント・バード,Glaubensvogel,세인트 버드
4132,Common,0000,9d516051,9d516051,No,#N/A,,Orion the Battle King,戦いの神　オリオン,"Orion, Kampfkönig",전투의 신 오리온
4133,Common,0000,ea5650c7,ea5650c7,No,#N/A,,Ansatsu,アサシン,Ansatsu,암살자
4134,TCG/OCG,0000,7432c564,55e3e819,Yes,Yes,,LaMoon,ラムーン,LaMond,라문
4135,Common,0000,0335f5f2,0335f5f2,No,#N/A,,Nemuriko,眠り子,Nemuriko,잠자는 아이
4136,Common,0000,9a3ca448,9a3ca448,No,#N/A,,Weather Control,ウェザー・コントロール,Wetterherrscher,웨더 컨트롤
4137,Common,0000,ed3b94de,ed3b94de,No,#N/A,,Octoberser,オクトバーサー,Oktoberser,문어인어
4138,Common,0000,7d84894f,7d84894f,No,#N/A,,The 13th Grave,１３人目の埋葬者,Das 13. Grab,13번째 매장자
4139,Common,0000,0a83b9d9,0a83b9d9,No,#N/A,,Charubin the Fire Knight,炎の騎士　キラー,Feuerritter Charubin,화염의 기사
4140,Common,0000,3c1e97ba,3c1e97ba,No,#N/A,,Mystical Capture Chain,聖なる鎖,Mystische Fangkette,성스러운 쇠사슬
4141,TCG/OCG,0000,4b19a72c,6ac88a51,Yes,Yes,,Fiend's Hand,死者の腕,Des Bösen Hand,죽은 자의 팔
4142,Common,0000,d210f696,d210f696,No,#N/A,,Witty Phantom,魔人デスサタン,Gewitztes Phantom,데스 사탄
4143,Common,0000,a517c600,a517c600,No,#N/A,,Mystery Hand,なぞの手,Mysterienhand,의문의 손
4144,Common,0000,3b7353a3,3b7353a3,No,#N/A,,Dragon Statue,竜魂の石像,Drachenstatue,용혼의 석상
4145,Common,0000,4c746335,4c746335,No,#N/A,,Blue-Eyed Silver Zombie,青眼の銀ゾンビ,Blauaugen-Silberzombie,푸른 눈의 실버 좀비
4146,Common,0000,d57d328f,d57d328f,No,#N/A,,Toad Master,トードマスター,Krötenmeister,토드 마스터
4147,Common,0000,a27a0219,a27a0219,No,#N/A,,Spiked Snail,デビルツムリ,Stachelschnecke,데블 달팽이
4148,Common,0000,32c51f88,32c51f88,No,#N/A,,Flame Manipulator,炎を操る者,Flammen-Manipulator,화염의 조종자
4149,Common,0000,45c22f1e,45c22f1e,No,#N/A,,Necrolancer the Time-lord,時の魔人　ネクロランサ,Necrolancer der Zeitherrscher,시간의 마인 네크로랜서
4150,Common,0000,2505a6fb,2505a6fb,No,#N/A,,Djinn the Watcher of the Wind,風の番人　ジン,"Dschinn, Hüter des Winds",바람의 파수꾼 진
4151,Common,0000,5202966d,5202966d,No,#N/A,,The Bewitching Phantom Thief,魅惑の怪盗,Verhexender Phantomdieb,매혹의 괴도
4152,Common,0000,cb0bc7d7,cb0bc7d7,No,#N/A,,Temple of Skulls,髑髏の寺院,Schädeltempel,촉루의 사원
4153,Common,0000,bc0cf741,bc0cf741,No,#N/A,,Monster Egg,モンスター・エッグ,Monster-Ei,몬스터 에그
4154,Common,0000,226862e2,226862e2,No,#N/A,,The Shadow Who Controls the Dark,闇を司る影,"Schatten, Herrscher der Dunkelheit",어둠을 지배하는 그림자
4155,Common,0000,556f5274,556f5274,No,#N/A,,Lord of the Lamp,ランプの魔人,Gebieter der Lampe,램프의 마인
4156,Common,0000,cc6603ce,cc6603ce,No,#N/A,,Akihiron,カクタス,Akihiron,카쿠타스
4157,Common,0000,bb613358,bb613358,No,#N/A,,Rhaimundos of the Red Sword,赤き剣のライムンドス,Raimundos vom Roten Schwert,붉은 검의 라이문도스
4158,Common,0000,2bde2ec9,2bde2ec9,No,#N/A,,The Melting Red Shadow,とろける赤き影,Schmelzender roter Schatten,녹아내리는 붉은 그림자
4159,TCG/OCG,0000,5cd91e5f,7d083322,Yes,Yes,,Dokuroizo the Grim Reaper,死神のドクロイゾ,"Dokuroizo, Sensenmann",사신의 도크로이조
4160,Common,0000,0e28f538,0e28f538,No,#N/A,,Fire Reaper,ファイヤー・デビル,Feuermäher,파이어 데블
4161,Common,0000,792fc5ae,792fc5ae,No,#N/A,,Larvas,ラーバス,Larvas,라바스
4162,Common,0000,e0269414,e0269414,No,#N/A,,Hard Armor,ハードアーマー,Harte Rüstung,견고한 갑옷
4163,Common,0000,9721a482,9721a482,No,#N/A,,Firegrass,火炎草,Feuergras,화염초
4164,Common,0000,09453121,09453121,No,#N/A,,Man Eater,マンイーター,Menschenfresser,식인꽃
4165,Common,0000,7e4201b7,7e4201b7,No,#N/A,,Dig Beak,ディッグ・ビーク,Grabschnabel,딕 비크
4166,Common,0000,e74b500d,e74b500d,No,#N/A,,M-Warrior #1,マグネッツ１号,M-Krieger #1,마그넷 1호
4167,Common,0000,904c609b,904c609b,No,#N/A,,M-Warrior #2,マグネッツ２号,M-Krieger #2,마그넷 2호
4168,Common,0000,00f37d0a,00f37d0a,No,#N/A,,Tainted Wisdom,悪魔の知恵,Verdorbene Weisheit,악마의 지혜
4169,Common,0000,77f44d9c,77f44d9c,No,#N/A,,Lisark,サファイヤ・リサーク,Lisark,사파이어 리사크
4170,Common,0000,1733c479,1733c479,No,#N/A,,Lord of Zemia,ゼミアの神,Gebieter von Zemia,제미아의 신
4171,Common,0000,6034f4ef,6034f4ef,No,#N/A,,The Judgement Hand,ジャジメント・ザ・ハンド,Urteilshand,심판의 손
4172,Common,0000,f93da555,f93da555,No,#N/A,,Mysterious Puppeteer,謎の傀儡師,Mysteriöser Puppenspieler,의문의 인형술사
4173,Common,0000,8e3a95c3,8e3a95c3,No,#N/A,,Ancient Jar,太古の壺,Antikes Gefäß,태고의 항아리
4174,Common,0000,105e0060,105e0060,No,#N/A,,Darkfire Dragon,暗黒火炎龍,Dunkler Feuerdrache,암흑의 화염룡
4175,Common,0000,675930f6,675930f6,No,#N/A,,Dark King of the Abyss,深淵の冥王,Dunkler König des Abgrunds,심연의 명왕
4176,Common,0000,fe50614c,fe50614c,No,#N/A,,Spirit of the Harp,ハープの精,Harfengeist,하프의 정령
4177,Common,0000,895751da,895751da,No,#N/A,,Big Eye,大王目玉,Großes Auge,빅 아이
4178,Common,0000,19e84c4b,19e84c4b,No,#N/A,,Armaill,アーメイル,Armaill,아메일
4179,Common,0000,6eef7cdd,6eef7cdd,No,#N/A,,Dark Prisoner,ダーク・プリズナー,Dunkler Gefangener,다크 프리즈너
4180,Common,0000,90abd8b6,90abd8b6,No,#N/A,,Hurricail,ハリケル,Hurrikail,허리켈
4181,Common,0000,e7ace820,e7ace820,No,#N/A,,Ancient Brain,魔天老,Antiker Geist,마천도사
4182,Common,0000,7ea5b99a,7ea5b99a,No,#N/A,,Fire Eye,ファイヤー・アイ,Feuerauge,파이어 아이
4183,Common,0000,09a2890c,09a2890c,No,#N/A,,Monsturtle,モンスタートル,Monsterschildkröte,몬스터틀
4184,Common,0000,97c61caf,97c61caf,No,#N/A,,Claw Reacher,キラー・ザ・クロー,Krallenstrecker,킬러의 손톱
4185,Common,0000,e0c12c39,e0c12c39,No,#N/A,,Phantom Dewan,サターナ,Phantom Dewan,사타나
4186,TCG/OCG,0000,79c87d83,581950fe,Yes,Yes,,Arlownay,アルラウネ,Arlownay,알라우네
4187,Common,0000,0ecf4d15,0ecf4d15,No,#N/A,,Dark Shade,ダークシェイド,Dunkler Schatten,다크 셰이드
4188,Common,0000,9e705084,9e705084,No,#N/A,,Masked Clown,仮面道化,Maskenclown,가면의 어릿광대
4189,Common,0000,e9776012,e9776012,No,#N/A,,Lucky Trinket,ホーリー・パワー,Glücksanhänger,홀리 파워
4190,Common,0000,89b0e9f7,89b0e9f7,No,#N/A,,Genin,ジャグラー,Genin,자그라
4191,Common,0000,feb7d961,feb7d961,No,#N/A,,Eyearmor,コピックス,Panzerauge,코픽스
4192,Common,0000,67be88db,67be88db,No,#N/A,,Fiend Reflection #2,ミラージュ,Unterweltlerreflektion #2,마경 소환
4193,Common,0000,10b9b84d,10b9b84d,No,#N/A,,Gate Deeg,ヘルゲート・ディーグ,Tordeeg,헬게이트 딕
4194,Common,0000,8edd2dee,8edd2dee,No,#N/A,,Synchar,ファランクス,Synchar,파랑크스
4195,Common,0000,f9da1d78,f9da1d78,No,#N/A,,Fusionist,フュージョニスト,Verschmelzer,퓨저니스트
4196,TCG/OCG,0000,60d34cc2,410261bf,Yes,Yes,,Akakieisu,レッド・エース,Akakieisu,레드 에이스
4197,Common,0000,17d47c54,17d47c54,No,#N/A,,LaLa Li-oon,ララ・ライウーン,LaLa Li-oon,라라 라이운
4198,Common,0000,876b61c5,876b61c5,No,#N/A,,Key Mace,キーメイス,Schlüsselstab,키 메이스
4199,Common,0000,f06c5153,f06c5153,No,#N/A,,Turtle Tiger,タートル・タイガー,Turtle-Tiger,터틀 타이거
4200,Common,0000,5a34ece7,5a34ece7,No,#N/A,,Terra the Terrible,魔人　テラ,Schrecklicher Terra,마인 테라
4201,Common,0000,2d33dc71,2d33dc71,No,#N/A,,Doron,ドローン,Doron,도론
4202,Common,0000,b43a8dcb,b43a8dcb,No,#N/A,,Arma Knight,アンモ・ナイト,Seeritter,암모 나이트
4203,Common,0000,c33dbd5d,c33dbd5d,No,#N/A,,Mech Mole Zombie,ゾンビランプ,Mechan. Maulwurfzombie,좀비 램프
4204,Common,0000,5d5928fe,5d5928fe,No,#N/A,,Happy Lover,ハッピー・ラヴァー,Glücklicher Geliebter,해피 러버
4205,Common,0000,2a5e1868,2a5e1868,No,#N/A,,Penguin Knight,ペンギン・ナイト,Pinguinritter,펭귄 기사
4206,Common,0000,b35749d2,b35749d2,No,#N/A,,Petit Dragon,プチリュウ,Kleiner Drache,꼬마용
4207,Common,0000,c4507944,c4507944,No,#N/A,,Frenzied Panda,キラーパンダ,Rasender Panda,킬러 팬더
4208,Common,0000,54ef64d5,54ef64d5,No,#N/A,,Archfiend Marmot of Nefariousness,デーモン・ビーバー,Erzunterweltler Murmeltier der Ruchlosigkeit,데몬 비버
4209,Common,0000,23e85443,23e85443,No,#N/A,,Phantom Ghost,ゴースト,Phantomgespenst,고스트
4210,Common,0000,432fdda6,432fdda6,No,#N/A,,Mabarrel,マキャノン,Mabarrel,마캐논
4211,Common,0000,3428ed30,3428ed30,No,#N/A,,Dorover,ドローバ,Dorover,도로버
4212,Common,0000,ad21bc8a,ad21bc8a,No,#N/A,,Twin Long Rods #1,グロス,Langarmgreifer #1,그로스
4213,Common,0000,da268c1c,da268c1c,No,#N/A,,Droll Bird,スピック,Komischer Vogel,스픽
4214,TCG/OCG,0000,444219bf,659334c2,Yes,Yes,,Petit Angel,プチテンシ,Kleiner Engel,꼬마천사
4215,Common,0000,33452929,33452929,No,#N/A,,Winged Cleaver,ダークキラー,Geflügeltes Beil,다크 킬러
4216,Common,0000,aa4c7893,aa4c7893,No,#N/A,,Hinotama Soul,スティング,Hinotama-Seele,불의 영혼
4217,Common,0000,dd4b4805,dd4b4805,No,#N/A,,Thunder Kid,サンダー・キッズ,Donnerkind,썬더 키즈
4218,Common,0000,4df45594,4df45594,No,#N/A,,Meotoko,バビロン,Meotoko,바비론
4219,Common,0000,3af36502,3af36502,No,#N/A,,Aqua Madoor,アクア・マドール,Aqua Madoor,물의 조종자
4220,Common,0000,68028e65,68028e65,No,#N/A,,Kagemusha of the Blue Flame,紫炎の影武者,Kagemusha der blauen Flamme,시엔의 무사
4221,Common,0000,1f05bef3,1f05bef3,No,#N/A,,Flame Ghost,フレイム・ゴースト,Flammengeist,프레임 고스트
4222,TCG/OCG,0000,860cef49,a7ddc234,Yes,Yes,,Doriado,ドリアード,Doriado,드리야드
4223,Common,0000,f10bdfdf,f10bdfdf,No,#N/A,,Black Skull Dragon,ブラック・デーモンズ・ドラゴン,Schw. Totenkopfdrache,블랙 데몬즈 드래곤
4224,Common,0000,6f6f4a7c,6f6f4a7c,No,#N/A,,Two-Mouth Darkruler,二つの口を持つ闇の支配者,Zweischnäuziger dunkler Herrscher,두개의 입을 가진 다크룰러
4225,TCG/OCG,0000,18687aea,39b95797,Yes,Yes,,Solitude,ソリテュード,Einsamkeit,솔리튜드
4226,Common,0000,81612b50,81612b50,No,#N/A,,Masked Sorcerer,仮面魔道士,Maskierter Hexenmeister,가면마도사
4227,Common,0000,f6661bc6,f6661bc6,No,#N/A,,Kumootoko,蜘蛛男,Kumootoko,거미 인간
4228,Common,0000,66d90657,66d90657,No,#N/A,,Midnight Fiend,ミッドナイト・デビル,Mitternachtsgeist,미드나이트 데블
4229,Common,0000,11de36c1,11de36c1,No,#N/A,,Roaring Ocean Snake,轟きの大海蛇,Brüllende Seeschnecke,포효하는 바다뱀
